Z,DIST
9.350,9294.569
9.351,9294.803
9.352,9295.038
9.353,9295.272
9.354,9295.507
9.355,9295.741
9.356,9295.976
9.357,9296.210
9.358,9296.444
9.359,9296.679
9.360,9296.913
9.361,9297.147
9.362,9297.381
9.363,9297.616
9.364,9297.850
9.365,9298.084
9.366,9298.318
9.367,9298.552
9.368,9298.786
9.369,9299.020
9.370,9299.254
9.371,9299.488
9.372,9299.722
9.373,9299.956
9.374,9300.189
9.375,9300.423
9.376,9300.657
9.377,9300.891
9.378,9301.124
9.379,9301.358
9.380,9301.592
9.381,9301.825
9.382,9302.059
9.383,9302.292
9.384,9302.526
9.385,9302.759
9.386,9302.992
9.387,9303.226
9.388,9303.459
9.389,9303.692
9.390,9303.926
9.391,9304.159
9.392,9304.392
9.393,9304.625
9.394,9304.859
9.395,9305.092
9.396,9305.325
9.397,9305.558
9.398,9305.791
9.399,9306.024
9.400,9306.257
9.401,9306.490
9.402,9306.722
9.403,9306.955
9.404,9307.188
9.405,9307.421
9.406,9307.654
9.407,9307.886
9.408,9308.119
9.409,9308.352
9.410,9308.584
9.411,9308.817
9.412,9309.049
9.413,9309.282
9.414,9309.514
9.415,9309.747
9.416,9309.979
9.417,9310.211
9.418,9310.444
9.419,9310.676
9.420,9310.908
9.421,9311.141
9.422,9311.373
9.423,9311.605
9.424,9311.837
9.425,9312.069
9.426,9312.301
9.427,9312.533
9.428,9312.765
9.429,9312.997
9.430,9313.229
9.431,9313.461
9.432,9313.693
9.433,9313.925
9.434,9314.157
9.435,9314.388
9.436,9314.620
9.437,9314.852
9.438,9315.084
9.439,9315.315
9.440,9315.547
9.441,9315.778
9.442,9316.010
9.443,9316.241
9.444,9316.473
9.445,9316.704
9.446,9316.936
9.447,9317.167
9.448,9317.398
9.449,9317.630
9.450,9317.861
9.451,9318.092
9.452,9318.323
9.453,9318.555
9.454,9318.786
9.455,9319.017
9.456,9319.248
9.457,9319.479
9.458,9319.710
9.459,9319.941
9.460,9320.172
9.461,9320.403
9.462,9320.634
9.463,9320.864
9.464,9321.095
9.465,9321.326
9.466,9321.557
9.467,9321.788
9.468,9322.018
9.469,9322.249
9.470,9322.479
9.471,9322.710
9.472,9322.941
9.473,9323.171
9.474,9323.402
9.475,9323.632
9.476,9323.862
9.477,9324.093
9.478,9324.323
9.479,9324.553
9.480,9324.784
9.481,9325.014
9.482,9325.244
9.483,9325.474
9.484,9325.705
9.485,9325.935
9.486,9326.165
9.487,9326.395
9.488,9326.625
9.489,9326.855
9.490,9327.085
9.491,9327.315
9.492,9327.545
9.493,9327.774
9.494,9328.004
9.495,9328.234
9.496,9328.464
9.497,9328.693
9.498,9328.923
9.499,9329.153
9.500,9329.382
9.501,9329.612
9.502,9329.842
9.503,9330.071
9.504,9330.301
9.505,9330.530
9.506,9330.760
9.507,9330.989
9.508,9331.218
9.509,9331.448
9.510,9331.677
9.511,9331.906
9.512,9332.135
9.513,9332.365
9.514,9332.594
9.515,9332.823
9.516,9333.052
9.517,9333.281
9.518,9333.510
9.519,9333.739
9.520,9333.968
9.521,9334.197
9.522,9334.426
9.523,9334.655
9.524,9334.884
9.525,9335.112
9.526,9335.341
9.527,9335.570
9.528,9335.799
9.529,9336.027
9.530,9336.256
9.531,9336.485
9.532,9336.713
9.533,9336.942
9.534,9337.170
9.535,9337.399
9.536,9337.627
9.537,9337.856
9.538,9338.084
9.539,9338.312
9.540,9338.541
9.541,9338.769
9.542,9338.997
9.543,9339.225
9.544,9339.454
9.545,9339.682
9.546,9339.910
9.547,9340.138
9.548,9340.366
9.549,9340.594
9.550,9340.822
9.551,9341.050
9.552,9341.278
9.553,9341.506
9.554,9341.734
9.555,9341.962
9.556,9342.189
9.557,9342.417
9.558,9342.645
9.559,9342.873
9.560,9343.100
9.561,9343.328
9.562,9343.556
9.563,9343.783
9.564,9344.011
9.565,9344.238
9.566,9344.466
9.567,9344.693
9.568,9344.921
9.569,9345.148
9.570,9345.375
9.571,9345.603
9.572,9345.830
9.573,9346.057
9.574,9346.284
9.575,9346.512
9.576,9346.739
9.577,9346.966
9.578,9347.193
9.579,9347.420
9.580,9347.647
9.581,9347.874
9.582,9348.101
9.583,9348.328
9.584,9348.555
9.585,9348.782
9.586,9349.009
9.587,9349.235
9.588,9349.462
9.589,9349.689
9.590,9349.916
9.591,9350.142
9.592,9350.369
9.593,9350.595
9.594,9350.822
9.595,9351.049
9.596,9351.275
9.597,9351.502
9.598,9351.728
9.599,9351.954
9.600,9352.181
9.601,9352.407
9.602,9352.634
9.603,9352.860
9.604,9353.086
9.605,9353.312
9.606,9353.539
9.607,9353.765
9.608,9353.991
9.609,9354.217
9.610,9354.443
9.611,9354.669
9.612,9354.895
9.613,9355.121
9.614,9355.347
9.615,9355.573
9.616,9355.799
9.617,9356.025
9.618,9356.250
9.619,9356.476
9.620,9356.702
9.621,9356.928
9.622,9357.153
9.623,9357.379
9.624,9357.605
9.625,9357.830
9.626,9358.056
9.627,9358.281
9.628,9358.507
9.629,9358.732
9.630,9358.958
9.631,9359.183
9.632,9359.408
9.633,9359.634
9.634,9359.859
9.635,9360.084
9.636,9360.310
9.637,9360.535
9.638,9360.760
9.639,9360.985
9.640,9361.210
9.641,9361.435
9.642,9361.660
9.643,9361.885
9.644,9362.110
9.645,9362.335
9.646,9362.560
9.647,9362.785
9.648,9363.010
9.649,9363.235
9.650,9363.460
9.651,9363.684
9.652,9363.909
9.653,9364.134
9.654,9364.359
9.655,9364.583
9.656,9364.808
9.657,9365.032
9.658,9365.257
9.659,9365.481
9.660,9365.706
9.661,9365.930
9.662,9366.155
9.663,9366.379
9.664,9366.604
9.665,9366.828
9.666,9367.052
9.667,9367.276
9.668,9367.501
9.669,9367.725
9.670,9367.949
9.671,9368.173
9.672,9368.397
9.673,9368.621
9.674,9368.845
9.675,9369.069
9.676,9369.293
9.677,9369.517
9.678,9369.741
9.679,9369.965
9.680,9370.189
9.681,9370.413
9.682,9370.637
9.683,9370.860
9.684,9371.084
9.685,9371.308
9.686,9371.531
9.687,9371.755
9.688,9371.979
9.689,9372.202
9.690,9372.426
9.691,9372.649
9.692,9372.873
9.693,9373.096
9.694,9373.320
9.695,9373.543
9.696,9373.766
9.697,9373.990
9.698,9374.213
9.699,9374.436
9.700,9374.660
9.701,9374.883
9.702,9375.106
9.703,9375.329
9.704,9375.552
9.705,9375.775
9.706,9375.998
9.707,9376.221
9.708,9376.444
9.709,9376.667
9.710,9376.890
9.711,9377.113
9.712,9377.336
9.713,9377.559
9.714,9377.781
9.715,9378.004
9.716,9378.227
9.717,9378.450
9.718,9378.672
9.719,9378.895
9.720,9379.118
9.721,9379.340
9.722,9379.563
9.723,9379.785
9.724,9380.008
9.725,9380.230
9.726,9380.453
9.727,9380.675
9.728,9380.897
9.729,9381.120
9.730,9381.342
9.731,9381.564
9.732,9381.786
9.733,9382.009
9.734,9382.231
9.735,9382.453
9.736,9382.675
9.737,9382.897
9.738,9383.119
9.739,9383.341
9.740,9383.563
9.741,9383.785
9.742,9384.007
9.743,9384.229
9.744,9384.451
9.745,9384.673
9.746,9384.894
9.747,9385.116
9.748,9385.338
9.749,9385.560
9.750,9385.781
9.751,9386.003
9.752,9386.225
9.753,9386.446
9.754,9386.668
9.755,9386.889
9.756,9387.111
9.757,9387.332
9.758,9387.554
9.759,9387.775
9.760,9387.996
9.761,9388.218
9.762,9388.439
9.763,9388.660
9.764,9388.881
9.765,9389.103
9.766,9389.324
9.767,9389.545
9.768,9389.766
9.769,9389.987
9.770,9390.208
9.771,9390.429
9.772,9390.650
9.773,9390.871
9.774,9391.092
9.775,9391.313
9.776,9391.534
9.777,9391.755
9.778,9391.976
9.779,9392.196
9.780,9392.417
9.781,9392.638
9.782,9392.859
9.783,9393.079
9.784,9393.300
9.785,9393.520
9.786,9393.741
9.787,9393.962
9.788,9394.182
9.789,9394.403
9.790,9394.623
9.791,9394.843
9.792,9395.064
9.793,9395.284
9.794,9395.504
9.795,9395.725
9.796,9395.945
9.797,9396.165
9.798,9396.385
9.799,9396.606
9.800,9396.826
9.801,9397.046
9.802,9397.266
9.803,9397.486
9.804,9397.706
9.805,9397.926
9.806,9398.146
9.807,9398.366
9.808,9398.586
9.809,9398.806
9.810,9399.026
9.811,9399.245
9.812,9399.465
9.813,9399.685
9.814,9399.905
9.815,9400.124
9.816,9400.344
9.817,9400.564
9.818,9400.783
9.819,9401.003
9.820,9401.222
9.821,9401.442
9.822,9401.661
9.823,9401.881
9.824,9402.100
9.825,9402.319
9.826,9402.539
9.827,9402.758
9.828,9402.977
9.829,9403.197
9.830,9403.416
9.831,9403.635
9.832,9403.854
9.833,9404.073
9.834,9404.292
9.835,9404.512
9.836,9404.731
9.837,9404.950
9.838,9405.169
9.839,9405.388
9.840,9405.606
9.841,9405.825
9.842,9406.044
9.843,9406.263
9.844,9406.482
9.845,9406.701
9.846,9406.919
9.847,9407.138
9.848,9407.357
9.849,9407.575
9.850,9407.794
9.851,9408.013
9.852,9408.231
9.853,9408.450
9.854,9408.668
9.855,9408.887
9.856,9409.105
9.857,9409.324
9.858,9409.542
9.859,9409.760
9.860,9409.979
9.861,9410.197
9.862,9410.415
9.863,9410.633
9.864,9410.852
9.865,9411.070
9.866,9411.288
9.867,9411.506
9.868,9411.724
9.869,9411.942
9.870,9412.160
9.871,9412.378
9.872,9412.596
9.873,9412.814
9.874,9413.032
9.875,9413.250
9.876,9413.468
9.877,9413.685
9.878,9413.903
9.879,9414.121
9.880,9414.339
9.881,9414.556
9.882,9414.774
9.883,9414.992
9.884,9415.209
9.885,9415.427
9.886,9415.644
9.887,9415.862
9.888,9416.079
9.889,9416.297
9.890,9416.514
9.891,9416.732
9.892,9416.949
9.893,9417.166
9.894,9417.384
9.895,9417.601
9.896,9417.818
9.897,9418.035
9.898,9418.253
9.899,9418.470
9.900,9418.687
9.901,9418.904
9.902,9419.121
9.903,9419.338
9.904,9419.555
9.905,9419.772
9.906,9419.989
9.907,9420.206
9.908,9420.423
9.909,9420.640
9.910,9420.856
9.911,9421.073
9.912,9421.290
9.913,9421.507
9.914,9421.723
9.915,9421.940
9.916,9422.157
9.917,9422.373
9.918,9422.590
9.919,9422.807
9.920,9423.023
9.921,9423.240
9.922,9423.456
9.923,9423.672
9.924,9423.889
9.925,9424.105
9.926,9424.322
9.927,9424.538
9.928,9424.754
9.929,9424.970
9.930,9425.187
9.931,9425.403
9.932,9425.619
9.933,9425.835
9.934,9426.051
9.935,9426.267
9.936,9426.483
9.937,9426.699
9.938,9426.915
9.939,9427.131
9.940,9427.347
9.941,9427.563
9.942,9427.779
9.943,9427.995
9.944,9428.211
9.945,9428.427
9.946,9428.642
9.947,9428.858
9.948,9429.074
9.949,9429.289
9.950,9429.505
9.951,9429.721
9.952,9429.936
9.953,9430.152
9.954,9430.367
9.955,9430.583
9.956,9430.798
9.957,9431.014
9.958,9431.229
9.959,9431.445
9.960,9431.660
9.961,9431.875
9.962,9432.090
9.963,9432.306
9.964,9432.521
9.965,9432.736
9.966,9432.951
9.967,9433.166
9.968,9433.382
9.969,9433.597
9.970,9433.812
9.971,9434.027
9.972,9434.242
9.973,9434.457
9.974,9434.672
9.975,9434.887
9.976,9435.101
9.977,9435.316
9.978,9435.531
9.979,9435.746
9.980,9435.961
9.981,9436.175
9.982,9436.390
9.983,9436.605
9.984,9436.819
9.985,9437.034
9.986,9437.249
9.987,9437.463
9.988,9437.678
9.989,9437.892
9.990,9438.107
9.991,9438.321
9.992,9438.535
9.993,9438.750
9.994,9438.964
9.995,9439.178
9.996,9439.393
9.997,9439.607
9.998,9439.821
9.999,9440.035
10.000,9440.250
